0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
0,11,1
0,12,1
0,13,1
0,14,1
0,15,1
0,16,1
0,17,1
0,18,1
0,19,1
1,20,1
1,21,1
1,22,1
1,23,2
1,24,4
1,25,2
1,26,1
1,27,3
1,28,1
1,29,1
1,30,1
1,0,1
1,31,1
1,32,1
1,33,2
1,14,2
1,13,1
1,34,1
1,35,1
1,36,2
1,37,3
1,38,1
1,39,1
1,40,1
1,41,1
1,18,1
1,10,1
1,42,1
1,43,1
1,44,2
1,45,1
1,46,1
1,47,1
1,48,1
1,49,1
1,50,1
1,51,1
1,52,1
1,53,1
1,54,1
1,55,1
1,56,1
1,57,1
1,58,1
1,59,1
1,15,1
1,60,1
1,61,2
1,62,1
1,63,1
1,64,1
1,65,1
1,66,1
1,67,4
1,68,1
1,69,1
1,70,1
1,71,1
1,72,1
1,73,1
1,74,1
1,75,1
1,76,1
1,77,1
1,78,1
1,79,1
1,80,1
1,81,1
1,82,1
1,83,1
1,84,1
1,85,1
1,86,1
2,35,1
2,87,1
2,88,1
2,89,1
2,27,1
2,51,1
2,90,1
2,91,1
2,70,1
2,92,1
2,72,1
2,81,1
2,93,1
2,94,1
2,26,1
2,32,1
2,95,1
2,96,1
2,40,1
2,97,1
2,98,1
2,50,1
2,99,1
2,100,1
2,86,1
2,80,1
2,101,1
2,102,1
2,103,1
2,104,1
2,23,1
2,105,1
2,106,1
2,67,1
2,107,1
2,108,1
2,69,1
2,109,1
2,110,1
2,22,1
2,59,1
2,111,1
2,112,1
2,15,1
2,33,1
2,113,1
2,114,1
2,13,1
2,115,1
2,116,1
2,117,1
2,16,1
2,118,1
2,119,1
3,38,1
3,105,1
3,40,1
3,120,1
3,121,2
3,122,1
3,123,1
3,124,1
3,125,1
3,19,1
3,44,1
3,126,1
3,27,1
3,127,1
3,46,2
3,102,1
3,13,1
3,128,1
3,50,1
3,129,1
3,111,1
3,89,1
3,16,1
